output_prefix	name	motif_id	cluster	total_tfbs	cluster12_mean_score	cluster12_bound	cluster6_mean_score	cluster6_bound	cluster11_mean_score	cluster11_bound	cluster16_mean_score	cluster16_bound	cluster20_mean_score	cluster20_bound	cluster3_mean_score	cluster3_bound	cluster19_mean_score	cluster19_bound	cluster18_mean_score	cluster18_bound	cluster1_mean_score	cluster1_bound	cluster4_mean_score	cluster4_bound	cluster7_mean_score	cluster7_bound	cluster9_mean_score	cluster9_bound	cluster15_mean_score	cluster15_bound	cluster14_mean_score	cluster14_bound	cluster2_mean_score	cluster2_bound	cluster8_mean_score	cluster8_bound	cluster17_mean_score	cluster17_bound	cluster13_mean_score	cluster13_bound	cluster10_mean_score	cluster10_bound	cluster5_mean_score	cluster5_bound	cluster12_cluster6_change	cluster12_cluster6_pvalue	cluster6_cluster11_change	cluster6_cluster11_pvalue	cluster11_cluster16_change	cluster11_cluster16_pvalue	cluster16_cluster20_change	cluster16_cluster20_pvalue	cluster20_cluster3_change	cluster20_cluster3_pvalue	cluster3_cluster19_change	cluster3_cluster19_pvalue	cluster19_cluster18_change	cluster19_cluster18_pvalue	cluster18_cluster1_change	cluster18_cluster1_pvalue	cluster1_cluster4_change	cluster1_cluster4_pvalue	cluster4_cluster7_change	cluster4_cluster7_pvalue	cluster7_cluster9_change	cluster7_cluster9_pvalue	cluster9_cluster15_change	cluster9_cluster15_pvalue	cluster15_cluster14_change	cluster15_cluster14_pvalue	cluster14_cluster2_change	cluster14_cluster2_pvalue	cluster2_cluster8_change	cluster2_cluster8_pvalue	cluster8_cluster17_change	cluster8_cluster17_pvalue	cluster17_cluster13_change	cluster17_cluster13_pvalue	cluster13_cluster10_change	cluster13_cluster10_pvalue	cluster10_cluster5_change	cluster10_cluster5_pvalue
ZNF680_MA1729.1	ZNF680	MA1729.1	C_ZNF680	21339	2.90137	4302	2.14091	3227	2.43087	3839	0.96513	1488	2.90824	4266	0.14932	231	1.43279	2290	1.28648	1935	2.89526	4330	1.58831	2443	2.73568	4094	0.86589	1400	2.918	4429	2.88099	4347	0.06996	130	2.96584	4404	2.88194	4366	1.53661	2359	1.57956	2467	1.47577	2275	-0.00182	3.59282E-04	-0.01555	1.00848E-41	0.01933	1.16321E-39	0.02354	2.73595E-56	-0.14409	7.23275E-128	0.02118	1.26819E-31	0.03892	4.61641E-61	-0.02726	7.42676E-54	-0.02448	5.54292E-53	0.00573	4.54012E-10	-0.05784	3.49545E-92	0.06229	4.19080E-87	-0.01376	5.89487E-33	-0.2151	6.96736E-139	0.22517	9.20165E-150	0.00651	1.20955E-15	0.01752	3.02816E-41	-0.02156	6.99308E-40	0.01813	2.96217E-38
ZNF708_MA1730.1	ZNF708	MA1730.1	C_ZNF708	16513	4.94044	6091	3.8352	4627	4.12965	5100	1.9859	2453	4.94365	6054	0.50331	604	2.74325	3407	2.78975	3392	4.94204	6067	2.91186	3418	4.67365	5688	1.70757	2055	4.93943	6006	4.8096	5865	0.17977	228	4.91507	5962	4.81237	5868	2.86937	3466	2.83053	3471	2.69611	3303	-0.01036	4.75922E-17	-0.00969	5.44310E-19	0.01338	5.73169E-29	-0.00735	2.51938E-14	0.08769	2.62776E-99	-0.0297	1.28421E-50	-0.02018	3.30325E-32	0.03152	2.94808E-64	0.00115	4.58969E-02	-0.01155	2.96653E-24	0.01657	3.33362E-34	-0.01894	1.23860E-36	-0.00603	8.66891E-09	0.12107	1.71210E-115	-0.12586	1.30843E-120	0.00628	4.33836E-09	0.0144	4.06432E-30	-0.00366	8.23913E-04	-0.00174	7.02585E-02
ZNF768_MA1731.1	ZNF768	MA1731.1	C_ZNF768	25325	4.45583	8311	3.35928	6210	3.79321	7306	1.74091	3254	4.40842	8130	0.40349	725	2.36443	4476	2.3146	4239	4.42948	8243	2.52297	4629	4.11289	7742	1.45433	2687	4.41904	8309	4.34437	8060	0.14587	289	4.41028	8211	4.32045	8046	2.43817	4511	2.56359	4841	2.41398	4454	0.00977	7.68905E-21	-0.03735	6.81529E-71	0.0328	1.91293E-73	-0.00224	1.36409E-03	0.03854	2.42764E-78	-0.02972	6.64789E-49	0.00881	1.46355E-19	-0.00973	3.63382E-23	-0.00094	9.74028E-03	-0.00063	9.33398E-02	0.01017	6.87045E-22	-0.02717	3.55075E-61	-0.00835	3.35252E-21	0.05619	1.29266E-97	-0.0532	3.90629E-88	0.00634	1.71796E-12	0.0341	2.54367E-72	-0.04388	1.66734E-76	0.01595	1.38568E-36
TFCP2_MA1760.1	TFCP2	MA1760.1	C_TFCP2	3578	3.9261	1032	3.01266	797	3.14617	869	1.45345	377	3.87646	1018	0.27793	66	1.81483	481	2.09753	558	3.98065	1045	2.21704	589	3.63009	965	1.24446	338	3.79145	1009	3.72027	973	0.13694	37	3.93302	1038	3.86381	1025	2.22199	605	2.04011	530	1.99272	516	-0.01976	7.94055E-20	0.02205	9.26502E-18	0.01165	2.28933E-09	0.00104	6.85931E-01	-0.01349	1.09672E-07	0.03307	9.14161E-20	-0.10973	4.33540E-72	0.02408	4.34137E-22	0.0081	6.20991E-03	-0.00433	2.96047E-02	-0.01868	7.79816E-19	0.0206	4.99063E-23	0.00447	1.80273E-01	-0.06607	3.89265E-53	0.03933	6.42421E-37	0.00775	6.13862E-06	0.02174	3.39515E-21	0.04394	6.78304E-44	-0.01812	6.57272E-15
TFAP4ETV1_MA1779.1	TFAP4::ETV1	MA1779.1	C_ETV5::FIGLA	16795	5.5076	6757	4.32359	5285	5.12362	6417	2.84528	3620	5.51944	6707	0.85756	1052	4.07033	5213	3.52607	4338	5.53891	6767	3.68158	4496	5.11526	6174	1.97912	2430	5.4198	6641	5.21328	6424	0.22162	285	5.38491	6567	5.33538	6487	3.37415	4097	3.83442	4816	3.46365	4152	-0.02245	7.68991E-46	-0.091	3.61485E-105	-0.06821	2.81050E-87	0.13604	4.75372E-123	0.02724	8.14999E-49	-0.101	2.62584E-102	0.12295	2.03983E-111	0.13541	6.80664E-123	-0.10017	3.56096E-110	0.10427	5.38821E-117	-0.00626	2.70923E-12	-0.00083	4.36826E-01	-0.00583	4.00333E-13	0.15797	4.32405E-125	-0.16944	3.01956E-129	-0.00272	2.67902E-04	-0.04528	7.09481E-79	-0.12074	1.77980E-112	0.06775	2.74530E-85
TFAP4FLI1_MA1780.1	TFAP4::FLI1	MA1780.1	C_TFAP4::FLI1	15833	4.62321	5512	3.52857	4111	4.06293	4860	1.84096	2184	4.61068	5453	0.43089	503	2.68985	3248	2.4469	2837	4.59761	5438	2.68926	3139	4.3017	5016	1.50821	1755	4.59154	5418	4.49421	5326	0.1492	187	4.60267	5404	4.49449	5248	2.61903	3030	2.85157	3412	2.60579	3010	-0.00214	3.59767E-04	-0.05741	5.58494E-89	0.05317	2.23558E-80	-0.01251	6.95004E-23	0.08252	5.60045E-97	-0.08784	1.27907E-88	0.05402	2.18459E-82	-0.00073	6.95746E-01	-0.01208	1.98499E-21	0.00184	1.28924E-03	0.02385	1.05115E-41	-0.02799	1.15107E-56	-0.01315	2.64156E-28	0.10154	4.25729E-106	-0.0886	3.94021E-104	0.00839	8.54964E-20	0.01967	1.91305E-37	-0.07316	2.60733E-86	0.05083	5.33171E-72
ELK1SREBF2_MA1781.1	ELK1::SREBF2	MA1781.1	C_ELK1::SREBF2	6898	6.76719	3262	5.28238	2593	6.28087	3151	4.06425	2088	6.72734	3249	1.32105	671	4.91531	2553	4.3304	2212	6.74472	3306	4.76924	2359	6.20813	3061	2.49832	1266	6.5664	3182	6.36925	3140	0.28939	143	6.56375	3218	6.4577	3182	4.19504	2099	4.82088	2442	4.20361	2129	-0.02914	1.93555E-38	-0.10161	5.30733E-94	-0.17957	1.88425E-111	0.24657	1.51396E-128	0.03966	2.53928E-52	-0.05182	4.09395E-57	0.13292	9.93675E-95	0.1419	9.39930E-100	-0.15907	7.97376E-106	0.16786	1.24852E-113	0.00445	1.00507E-01	-0.01883	5.17759E-28	-0.00951	1.78898E-10	0.30492	1.48058E-138	-0.32482	1.13080E-142	-0.00636	1.81652E-05	-0.05566	2.24451E-70	-0.14572	4.71282E-99	0.09428	5.24032E-90
ERFFOXI1_MA1783.1	ERF::FOXI1	MA1783.1	C_ERF::FOXI1	22223	3.77198	6034	2.84414	4718	3.56307	6056	2.29202	3898	3.73502	6025	0.44156	709	3.16486	5537	1.99106	3246	3.74791	6130	2.72796	4461	3.51131	5730	1.19149	1970	3.74029	6105	3.69082	6080	0.12887	211	3.75648	6089	3.67535	5965	2.09946	3381	2.61878	4401	2.43467	3961	-0.01222	4.48680E-28	-0.13047	6.13366E-123	-0.17279	9.96942E-135	0.27456	9.49607E-160	-0.0724	9.92532E-95	-0.18764	1.52770E-124	0.32076	8.64762E-161	0.03071	1.65501E-57	-0.2107	3.09883E-144	0.19734	5.47832E-142	0.00124	1.14239E-01	-0.00462	8.79014E-10	-0.02453	6.03536E-54	0.0182	8.46785E-39	-0.00713	6.00026E-16	0.01292	2.55339E-26	0.00712	2.95576E-12	-0.15843	3.61649E-128	0.0265	1.77044E-49
ERFFOXO1_MA1784.1	ERF::FOXO1	MA1784.1	C_ERF::FOXI1	20334	3.77796	5554	2.84031	4299	3.33423	5178	1.74254	2651	3.75998	5607	0.37557	555	2.72784	4293	1.94803	2899	3.76641	5713	2.33949	3516	3.48293	5283	1.15637	1790	3.75824	5678	3.69293	5538	0.12159	180	3.78537	5621	3.70511	5580	2.0936	3132	2.33019	3586	2.24223	3329	-0.00599	8.97729E-08	-0.06505	3.81324E-91	-0.0565	4.58100E-85	0.11553	1.13160E-122	-0.05059	6.43673E-80	-0.13973	1.52544E-118	0.21144	1.25048E-137	0.01035	4.32021E-26	-0.09215	1.90881E-107	0.09007	3.82832E-101	-0.00965	1.13610E-23	-0.00452	7.30759E-08	-0.01799	2.24882E-38	-0.01526	1.81424E-27	0.02014	2.06835E-46	0.01075	4.50332E-22	0.01847	1.20996E-43	-0.07795	2.11123E-97	-0.00244	6.34620E-03
ETV2FOXI1_MA1785.1	ETV2::FOXI1	MA1785.1	C_ERF::FOXI1	23112	3.89582	6493	2.92075	5026	3.60806	6371	2.14005	3763	3.85155	6473	0.43454	719	3.17931	5728	2.00998	3463	3.84151	6598	2.65734	4519	3.61493	6163	1.23337	2133	3.86188	6604	3.81571	6579	0.12436	210	3.88726	6568	3.76413	6428	2.14684	3644	2.64	4594	2.4896	4231	1e-05	7.90314E-01	-0.12262	6.53428E-117	-0.11643	3.83136E-119	0.2094	4.89182E-144	-0.04794	7.12790E-80	-0.20145	2.55353E-131	0.30584	4.14474E-156	0.01527	5.47556E-45	-0.16642	3.77142E-135	0.15378	1.44787E-129	0.00512	9.42078E-10	-0.01593	2.41873E-38	-0.02394	1.64537E-51	0.03718	2.71197E-73	-0.02489	3.41971E-54	0.0216	8.02253E-61	0.01197	1.28565E-27	-0.14431	9.03504E-127	0.00962	4.17459E-22
ETV5FOXI1_MA1786.1	ETV5::FOXI1	MA1786.1	C_ERF::FOXI1	17236	3.84504	4809	2.90875	3731	3.48506	4580	2.0491	2700	3.82476	4775	0.39427	483	2.87379	3868	1.98701	2539	3.8343	4900	2.61977	3326	3.58306	4605	1.20484	1552	3.84558	4913	3.7536	4848	0.13241	165	3.85319	4842	3.80131	4816	2.13096	2679	2.4842	3206	2.35244	2931	-0.0049	1.66696E-09	-0.09484	1.30305E-105	-0.11499	4.64002E-116	0.18697	1.63826E-138	-0.03985	3.58953E-66	-0.16735	3.76497E-121	0.23455	5.81608E-140	0.00927	1.39902E-23	-0.15512	2.13054E-123	0.14433	2.58443E-123	0.00758	9.25185E-14	-0.02303	2.01610E-41	-0.00471	7.67811E-06	0.00889	5.29681E-17	-0.00615	1.23872E-10	0.00896	1.09618E-15	0.02271	4.28012E-47	-0.10624	6.43699E-104	0.00564	1.33766E-06
ETV5FOXO1_MA1787.1	ETV5::FOXO1	MA1787.1	C_ERF::FOXI1	19028	3.68126	5110	2.74291	3860	3.16354	4565	1.59386	2276	3.63235	5075	0.2872	400	2.49455	3681	1.78161	2488	3.65338	5186	2.24008	3140	3.41525	4851	1.11881	1593	3.65976	5174	3.59845	5066	0.11405	157	3.69484	5154	3.63406	5113	1.99431	2776	2.15028	3049	2.13149	2929	0.0043	1.83131E-07	-0.05265	2.70418E-81	-0.03781	1.07772E-64	0.08833	1.07442E-96	-0.03165	2.76041E-61	-0.14945	2.04495E-115	0.19733	1.52019E-136	-0.02329	9.56555E-54	-0.07845	2.11391E-102	0.07074	1.51280E-89	0.00174	4.98794E-03	-0.00991	3.86744E-21	-0.01144	3.80828E-25	-0.02657	1.78875E-48	0.02467	1.09773E-44	0.00821	6.90807E-17	0.03349	1.27577E-63	-0.05182	7.60408E-76	-0.02589	1.32421E-50
FLI1FOXI1_MA1788.1	FLI1::FOXI1	MA1788.1	C_ERF::FOXI1	23291	3.51833	5946	2.62231	4542	3.20615	5677	1.85143	3270	3.47467	5921	0.3257	548	2.82084	5118	1.71159	2943	3.46804	5983	2.3596	4033	3.26958	5633	1.09071	1880	3.49275	5974	3.4519	5980	0.10983	187	3.51623	5988	3.41302	5879	1.91261	3235	2.29039	4004	2.19348	3780	0.00217	4.70950E-05	-0.10235	2.12891E-116	-0.11169	4.44840E-116	0.19374	1.36928E-141	-0.06871	3.39659E-92	-0.20322	6.44368E-133	0.30918	9.58348E-152	-0.00729	1.13980E-14	-0.15984	3.33590E-138	0.14513	1.03519E-128	-0.00299	3.06688E-06	0.00147	6.18102E-03	-0.02183	3.83684E-50	-0.03503	8.81166E-64	0.04111	4.67204E-75	0.0168	1.89433E-44	0.01977	2.80645E-40	-0.12177	8.95992E-118	-0.00329	2.00150E-03
ELK1HOXA1_MA1789.1	ELK1::HOXA1	MA1789.1	C_ELK1::HOXA1	7758	5.80301	3226	4.50279	2568	5.50986	3215	3.38645	2014	5.78837	3205	1.09129	603	4.37603	2607	3.67434	2127	5.81673	3288	4.09162	2275	5.33175	2980	2.06095	1192	5.68942	3161	5.5087	3097	0.2316	131	5.61529	3155	5.62936	3164	3.53392	1993	4.10666	2372	3.63966	2046	-0.01427	2.74118E-21	-0.12208	1.06235E-99	-0.15493	2.14027E-112	0.24115	1.25900E-131	0.01243	2.38978E-17	-0.08098	2.05352E-73	0.17512	2.53054E-112	0.1132	5.88331E-95	-0.14431	8.38728E-111	0.15605	3.17084E-117	0.01746	4.76125E-22	-0.03591	1.65059E-48	0.00176	2.88267E-01	0.23743	1.46988E-122	-0.2297	5.93848E-127	-0.02695	6.93800E-41	-0.0164	2.34680E-21	-0.16422	1.03599E-109	0.08952	1.02840E-86
ELK1HOXB13_MA1790.1	ELK1::HOXB13	MA1790.1	C_ELK1::HOXB13	6437	4.78666	2252	3.74498	1774	4.50629	2213	2.75997	1387	4.79188	2246	0.70709	329	3.57161	1759	2.84086	1321	4.78786	2266	3.35321	1602	4.41792	2067	1.6351	768	4.70286	2220	4.54087	2111	0.17509	86	4.64218	2172	4.64414	2183	2.78604	1312	3.25604	1579	2.93909	1417	-0.02756	9.63130E-37	-0.10964	2.51332E-99	-0.138	8.71213E-102	0.21995	2.27053E-125	-0.00943	5.96848E-07	-0.10164	3.82305E-76	0.20027	4.75158E-112	0.056	2.51716E-65	-0.15394	9.79707E-105	0.15516	2.27989E-107	0.00782	2.15414E-10	-0.01183	3.29840E-13	0.00259	9.65492E-04	0.12429	5.79520E-95	-0.10114	1.42988E-81	-0.01035	9.99539E-10	0.00441	4.49356E-02	-0.15358	3.73900E-106	0.05581	4.09965E-64
ERFHOXB13_MA1791.1	ERF::HOXB13	MA1791.1	C_ERF::HOXB13	8499	3.52517	2158	2.62306	1603	3.12983	2009	1.65489	1094	3.52288	2124	0.34914	215	2.41632	1588	1.78129	1076	3.52005	2166	2.21154	1395	3.27422	2021	1.09774	701	3.51488	2176	3.42789	2124	0.11472	73	3.52276	2137	3.46418	2116	1.936	1186	2.19004	1396	2.03346	1280	-0.00116	6.75582E-01	-0.08373	5.61548E-87	-0.07865	3.97114E-85	0.14061	6.31599E-106	-0.08623	4.63537E-86	-0.10679	1.58172E-82	0.19911	3.01947E-115	-0.00276	1.41559E-01	-0.09599	4.37603E-89	0.08271	2.47518E-83	-0.02161	2.85457E-33	0.02822	2.41685E-39	-0.0188	5.12506E-28	-0.06478	8.41566E-69	0.07936	2.57319E-84	-0.00716	1.79764E-08	0.02256	3.56059E-27	-0.1006	8.88315E-86	0.04253	3.42452E-49
ETV2HOXB13_MA1792.1	ETV2::HOXB13	MA1792.1	C_ETV2::HOXB13	5806	3.69846	1536	2.79289	1159	3.09007	1333	1.48098	653	3.74	1587	0.36323	152	2.29231	1032	1.77091	704	3.71224	1544	2.11027	881	3.42438	1452	1.13433	487	3.70132	1597	3.6059	1535	0.1144	46	3.68105	1544	3.68778	1511	2.06296	866	2.13212	885	2.06547	865	-0.01556	1.86623E-15	-0.01218	6.52225E-13	-0.02951	1.79061E-37	0.03371	2.00536E-40	-0.05807	5.46875E-59	-0.05724	1.82908E-51	0.16128	2.50152E-93	-0.04174	2.65602E-42	-0.01992	2.31614E-24	0.00608	5.39992E-04	-0.00672	1.86650E-06	0.00022	3.35875E-02	-0.01921	6.78882E-25	-0.06063	3.28720E-63	0.07462	3.15096E-71	-0.02182	1.57892E-27	0.00351	1.27316E-01	-0.01344	5.64594E-15	-0.01157	2.28507E-10
ETV5HOXA2_MA1793.1	ETV5::HOXA2	MA1793.1	C_ETV5::HOXA2	6899	3.90807	1973	2.96203	1483	3.36394	1781	1.89951	1009	3.82149	1882	0.39738	204	2.42757	1297	1.98307	976	3.87978	1980	2.43906	1236	3.56367	1780	1.22127	603	3.83319	1923	3.75846	1896	0.15359	80	3.87265	1954	3.82958	1954	2.13624	1047	2.3252	1171	2.18883	1093	0.01165	4.65627E-16	-0.05159	5.37686E-59	-0.10498	2.33238E-85	0.14977	2.79135E-107	-0.05365	3.98912E-58	-0.07804	3.00342E-63	0.14848	6.84314E-98	-0.03371	5.52666E-44	-0.08772	6.29268E-85	0.09454	3.40059E-82	-0.00744	5.06782E-09	-0.01329	1.07520E-20	-0.00097	5.36669E-01	-0.02597	2.27256E-33	0.01711	2.03268E-24	-0.00016	5.09650E-01	0.03727	6.93044E-48	-0.06322	3.28843E-61	0.01465	4.41798E-17
ETV2DRGX_MA1794.1	ETV2::DRGX	MA1794.1	C_FLI1::DRGX	7771	3.48876	1950	2.64419	1495	3.12669	1878	1.59694	956	3.50652	1944	0.34244	198	2.40736	1454	1.82681	1039	3.52985	1986	2.18781	1225	3.25931	1844	1.12539	650	3.5134	2004	3.45539	1994	0.1093	72	3.5308	2000	3.46422	1974	1.95483	1088	2.19895	1247	2.0642	1145	-0.01499	5.55713E-18	-0.08016	1.45998E-81	-0.05184	2.49868E-65	0.11991	3.67575E-95	-0.08328	2.10254E-81	-0.11083	3.64137E-81	0.19035	7.52097E-114	-0.00073	3.65861E-01	-0.08269	3.55938E-83	0.07357	1.90225E-74	-0.03701	3.03405E-46	0.03061	1.28855E-41	-0.01715	3.62573E-19	-0.06937	2.72849E-72	0.06752	1.43162E-66	0.00323	3.19165E-01	0.00937	1.27359E-10	-0.0832	2.49114E-73	0.01723	7.46731E-20
ETV5DRGX_MA1795.1	ETV5::DRGX	MA1795.1	C_FLI1::DRGX	11027	3.83021	3041	2.87378	2319	3.39244	2873	1.92542	1627	3.82246	3012	0.40978	341	2.63563	2244	1.99495	1609	3.75646	3029	2.50624	1981	3.53282	2828	1.20148	973	3.8286	3086	3.78623	3081	0.14523	129	3.76185	3012	3.79135	3037	2.11157	1669	2.45449	1982	2.23884	1773	0.00805	1.56954E-11	-0.0831	1.10832E-88	-0.09922	3.37074E-89	0.15917	2.69378E-118	-0.06174	4.68730E-75	-0.11223	2.04044E-92	0.19291	5.07231E-119	0.00817	4.75841E-10	-0.12323	5.55886E-108	0.11497	9.96974E-105	-0.01236	7.25327E-20	-0.01066	6.05830E-18	-0.01154	1.19482E-20	-0.00741	2.37280E-07	0.03356	5.66998E-52	-0.0208	3.32992E-33	0.03045	1.60239E-47	-0.10045	1.30511E-96	0.03319	2.69634E-47
ERFFIGLA_MA1796.1	ERF::FIGLA	MA1796.1	C_ETV5::FIGLA	12910	4.96236	4716	3.83339	3618	4.32586	4177	2.1376	2065	4.91589	4686	0.59438	576	3.28154	3244	2.93797	2786	4.943	4708	3.03455	2862	4.58295	4329	1.69931	1603	4.87009	4667	4.75336	4531	0.195	199	4.9046	4654	4.78935	4515	2.8774	2724	3.0589	2939	2.94914	2736	-0.00498	3.97710E-10	-0.03913	1.76930E-66	-0.00853	8.77335E-16	0.0402	1.34623E-61	0.04396	1.23270E-64	-0.08964	3.52576E-87	0.08459	8.57247E-86	0.07333	1.78682E-87	-0.04154	3.03218E-66	0.04533	4.77711E-67	0.00183	2.02041E-04	-0.015	7.04941E-24	-0.0158	4.71911E-34	0.11083	1.36197E-102	-0.10714	1.90999E-105	0.00935	2.57787E-19	-0.00978	3.04926E-11	-0.05562	5.38541E-73	0.00971	3.84233E-15
ERFNHLH1_MA1797.1	ERF::NHLH1	MA1797.1	C_ERF::NHLH1	15054	5.36656	5983	4.17531	4586	4.90515	5562	2.41514	2720	5.33076	5868	0.73605	843	3.49148	3968	3.23762	3635	5.39004	5997	3.26668	3662	4.9864	5540	1.86641	2050	5.23251	5813	5.08485	5679	0.18684	211	5.24388	5746	5.18756	5734	3.15008	3492	3.52519	3999	3.20464	3506	-0.01042	1.89994E-16	-0.08388	1.42660E-97	0.02435	1.08312E-48	0.04161	1.41975E-70	0.04373	4.24958E-69	-0.04523	3.91127E-61	0.05611	2.89819E-79	0.08204	9.09014E-101	-0.01736	4.08579E-35	0.01992	9.33567E-39	0.01484	2.34765E-32	-0.01202	4.46765E-24	-0.00719	6.90349E-13	0.15063	6.66022E-122	-0.1605	2.73811E-124	-0.01016	6.45525E-20	-0.01319	3.67263E-28	-0.09641	1.74311E-100	0.06233	6.53928E-82
ETV5FIGLA_MA1799.1	ETV5::FIGLA	MA1799.1	C_ETV5::FIGLA	18511	4.98468	6834	3.87195	5228	4.3987	6119	2.22976	3133	5.00626	6834	0.61536	824	3.24592	4627	3.03343	4137	4.99385	6823	3.08533	4189	4.62942	6235	1.75508	2377	4.91692	6804	4.76963	6538	0.20498	301	4.88427	6640	4.81439	6601	2.9471	3979	3.06675	4256	2.92626	3916	-0.01967	3.06081E-44	-0.03849	1.04799E-68	-0.03049	4.55374E-56	0.06018	2.02706E-82	0.03722	1.35045E-69	-0.0696	7.45781E-87	0.05087	4.40133E-77	0.09857	1.39341E-106	-0.04297	1.35817E-75	0.04629	1.64687E-73	-0.01986	2.79127E-44	0.01013	8.19962E-22	-0.0174	1.19619E-35	0.09754	3.66668E-110	-0.0921	1.89577E-115	0.00494	7.06766E-07	-0.01892	4.43956E-40	-0.04868	7.23866E-79	0.01449	1.99188E-27
FOS_MA1800.1	FOS	MA1800.1	C_ATF2	5992	5.86619	2541	4.44164	1918	5.15402	2209	2.47642	1102	5.84034	2518	0.80057	358	3.01481	1324	3.47761	1481	5.90588	2580	3.54196	1490	5.63619	2433	2.01271	902	5.95948	2579	6.04112	2643	0.21395	92	5.96517	2633	5.84368	2505	3.4329	1470	3.63814	1569	3.22268	1380	0.01726	1.49572E-24	-0.04375	6.66448E-56	0.07945	2.43630E-72	-0.06006	5.04104E-64	0.13928	1.54188E-96	0.00597	4.44747E-05	-0.14036	6.87622E-96	0.0035	1.51466E-02	0.0055	1.93110E-03	-0.03176	1.62166E-45	0.07059	2.50750E-70	-0.07938	8.74972E-82	-0.0513	1.11657E-60	0.32526	3.28473E-133	-0.29655	1.38212E-128	0.0189	5.63850E-20	0.06408	3.99965E-65	-0.02899	5.28895E-38	0.04923	3.06600E-52
FOXJ2ELF1_MA1801.1	FOXJ2::ELF1	MA1801.1	C_ERF::FOXI1	24354	3.46586	6040	2.57643	4617	3.1275	5765	1.9444	3632	3.44438	5971	0.35129	626	2.54179	4815	1.77121	3175	3.40968	6083	2.34551	4191	3.21688	5676	1.09186	1996	3.45201	6069	3.39355	6097	0.11296	205	3.47367	6052	3.38423	5972	1.91116	3375	2.18974	3989	2.04487	3636	0.00489	2.09253E-13	-0.08918	6.88981E-117	-0.164	5.34466E-131	0.2334	4.40878E-156	-0.09961	2.50894E-105	-0.12582	3.71990E-111	0.2302	2.36889E-140	0.02394	4.95346E-52	-0.16718	1.47406E-139	0.15176	4.05665E-130	-0.0242	1.47732E-51	0.01552	9.97625E-32	-0.01754	4.99946E-42	-0.05961	9.51861E-93	0.07169	7.42899E-102	0.01699	6.86553E-41	0.01071	3.59215E-24	-0.0991	2.66911E-108	0.01364	5.10427E-29
FOXO1ELF1_MA1802.1	FOXO1::ELF1	MA1802.1	C_ERF::FOXI1	23722	3.46718	5981	2.58518	4544	2.98322	5394	1.5498	2793	3.44516	5996	0.27337	460	2.36985	4350	1.64982	2870	3.45041	6073	2.13068	3726	3.23687	5720	1.03089	1848	3.47494	6085	3.4466	6063	0.10806	178	3.49125	6052	3.45678	6070	1.85949	3242	2.0485	3648	2.02457	3538	0.00327	4.40361E-04	-0.05368	3.16481E-92	-0.05989	1.20952E-94	0.10482	1.29983E-115	-0.05517	3.03779E-89	-0.14866	9.10457E-118	0.20754	6.46476E-137	-0.02706	2.65751E-56	-0.0914	1.63169E-110	0.0774	5.22323E-100	0.00692	5.53525E-15	-0.00912	3.72355E-20	-0.02217	4.70086E-49	-0.04608	3.53829E-81	0.05913	1.29746E-88	0.00081	1.35565E-01	0.04438	3.01791E-77	-0.06707	3.63449E-94	-0.0215	5.36470E-42
FOXO1ELK1_MA1803.1	FOXO1::ELK1	MA1803.1	C_ERF::FOXI1	24907	3.59511	6498	2.6842	4973	3.20211	6099	1.94829	3730	3.56347	6478	0.34008	620	2.70735	5247	1.82451	3348	3.57044	6626	2.42686	4474	3.34328	6129	1.10241	2071	3.59192	6598	3.57164	6584	0.11239	197	3.60624	6554	3.52925	6473	1.95491	3550	2.26048	4244	2.19157	4001	-0.00054	3.78781E-02	-0.08243	9.24613E-106	-0.14428	1.14492E-126	0.20562	1.26956E-143	-0.05937	4.19456E-90	-0.16756	1.45487E-127	0.246	1.37614E-150	0.0108	4.32667E-25	-0.16313	1.62559E-135	0.15137	1.09850E-135	-0.00141	6.36904E-02	-0.00543	2.93418E-10	-0.02862	8.64279E-57	-0.01062	1.60996E-20	0.03135	9.75121E-64	0.0064	1.57961E-16	0.02934	3.03181E-69	-0.10161	1.28128E-114	-0.00691	4.48734E-12
FOXO1ELK3_MA1804.1	FOXO1::ELK3	MA1804.1	C_ERF::FOXI1	18832	3.67574	5073	2.72247	3876	3.19618	4573	1.74116	2497	3.61719	4926	0.32451	425	2.55917	3751	1.8034	2510	3.64805	5147	2.33485	3217	3.42115	4817	1.11599	1601	3.64097	5046	3.60262	5033	0.11358	150	3.64636	4993	3.60821	5021	1.98904	2730	2.21919	3129	2.13872	2937	0.01054	4.79276E-22	-0.06135	2.66864E-92	-0.08288	1.16648E-101	0.13881	1.02361E-123	-0.05519	5.99320E-81	-0.14251	5.27242E-109	0.21298	5.80045E-131	-0.02079	2.40143E-46	-0.1066	1.44116E-116	0.09684	2.36322E-108	0.01037	1.53178E-19	-0.01101	1.09566E-23	-0.02053	1.25236E-40	-0.02197	1.75584E-49	0.04024	7.45243E-72	-0.00337	2.07300E-03	0.03078	2.38966E-62	-0.0735	3.26979E-90	-0.00428	1.31532E-05
